chr	start	end	seq	strand	read_count	mapq	read_count_1	mapq_1	read_count_2	mapq_2	sample	experiment	launch_pad_location	genotype	insert	cell_line	replicate	sorted_gate	sample_type	pool_nr	CBS_motif_orientation
chr3	34686010	34686011	TA	+	3	42	3	42	0	-	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34686051	34686052	TA	-	45	42	0	-	45	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34694464	34694465	TA	+	5	42	5	42	0	-	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34726022	34726023	TA	+	1	42	0	-	1	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34726026	34726027	TA	+	26	27	0	-	26	27	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34736975	34736976	TA	+	24	42	0	-	24	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr1	141167037	141167038	TA	-	1	14	0	-	1	14	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34737575	34737576	TA	+	2	28	2	28	0	-	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34737651	34737652	TA	+	49	42	0	-	49	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34738401	34738402	TA	-	34	42	0	-	34	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34741864	34741865	TA	+	17	42	0	-	17	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34741880	34741881	TA	+	20	42	0	-	20	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34751464	34751465	TA	+	23	42	0	-	23	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34754615	34754616	TA	+	16	42	0	-	16	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34754834	34754835	TA	+	15	42	0	-	15	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34754850	34754851	TA	-	7	42	0	-	7	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34755020	34755021	TA	+	29	42	0	-	29	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr1	191893060	191893061	TA	-	1	42	0	-	1	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34759116	34759117	TA	+	28	42	0	-	28	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	132288112	132288113	TA	+	1	11	0	-	1	11	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr4	14648476	14648477	TA	+	1	42	1	42	0	-	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr5	69139185	69139186	GA	-	1	14	0	-	1	14	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr8	92156704	92156705	TA	+	1	35	0	-	1	35	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr12	12271839	12271840	TA	+	1	12	0	-	1	12	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr12	91208806	91208807	GA	-	1	24	0	-	1	24	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr13	34343039	34343040	TA	+	1	40	0	-	1	40	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr15	86930279	86930280	TA	-	1	42	0	-	1	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr16	51305673	51305674	TA	-	1	11	0	-	1	11	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr2	98666244	98666245	TA	+	1	14	1	14	0	-	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr17	61706228	61706229	TA	+	1	24	0	-	1	24	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr18	50937104	50937105	TA	+	1	42	0	-	1	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr19	4649109	4649110	TA	-	1	23	0	-	1	23	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chrX	161382135	161382136	TA	-	1	40	0	-	1	40	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34126389	34126390	TA	+	2	42	0	-	2	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34536804	34536805	TA	-	4	42	0	-	4	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34638975	34638976	TA	-	15	42	0	-	15	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	FW
chr3	34643368	34643369	TA	+	1	42	1	42	0	-	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr3	34643961	34643962	TA	+	503	42	94	42	409	42	23_MK02_P3_1	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	1	RV
chr1	41583024	41583025	TA	-	1	24	0	-	1	24	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34638975	34638976	TA	-	12	42	0	-	12	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34643961	34643962	TA	+	432	42	64	42	368	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34650745	34650746	TA	+	16	27	0	-	16	27	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34652399	34652400	TA	+	6	42	6	42	0	-	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34660251	34660252	TA	+	1	40	1	40	0	-	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34671310	34671311	TA	+	1	24	0	-	1	24	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34686010	34686011	TA	+	3	42	3	42	0	-	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34686051	34686052	TA	-	45	42	0	-	45	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34686055	34686056	TA	-	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34689932	34689933	TA	+	3	42	1	42	2	33	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr1	101838610	101838611	TA	+	1	14	0	-	1	14	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34694464	34694465	TA	+	4	42	4	42	0	-	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34719837	34719838	TA	+	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34720216	34720217	TA	-	4	42	1	42	3	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34726026	34726027	TA	+	32	27	0	-	32	27	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34736975	34736976	TA	+	23	42	0	-	23	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34737575	34737576	TA	+	3	42	3	42	0	-	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34737651	34737652	TA	+	54	42	0	-	54	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34738401	34738402	TA	-	30	42	0	-	30	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34741860	34741861	TA	+	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34741864	34741865	TA	+	19	42	0	-	19	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr1	115798755	115798756	TA	-	1	31	0	-	1	31	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34741880	34741881	TA	+	21	42	0	-	21	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34751464	34751465	TA	+	17	42	0	-	17	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34754615	34754616	TA	+	18	42	0	-	18	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34754834	34754835	TA	+	20	42	0	-	20	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34755020	34755021	TA	+	27	42	0	-	27	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34759116	34759117	TA	+	28	42	0	-	28	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr5	145924663	145924664	TA	+	1	11	0	-	1	11	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr7	89235250	89235251	TA	+	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr8	7781968	7781969	TA	-	1	15	0	-	1	15	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr8	92156704	92156705	TA	+	1	35	0	-	1	35	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr2	133864423	133864424	GA	-	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr8	103534893	103534894	AC	+	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr9	22849654	22849655	TA	+	1	31	0	-	1	31	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr15	11571726	11571727	TA	-	1	23	0	-	1	23	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr15	96598487	96598488	TA	+	6	42	2	42	4	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr16	51305673	51305674	TA	-	1	16	0	-	1	16	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr16	62378339	62378340	TA	-	1	24	0	-	1	24	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr19	24173074	24173075	TA	-	1	40	0	-	1	40	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34135518	34135519	TG	+	7	42	0	-	7	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34191758	34191759	TA	+	3	42	0	-	3	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34231996	34231997	TA	+	1	42	0	-	1	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	RV
chr3	34446237	34446238	TA	-	3	42	0	-	3	42	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr3	34601085	34601086	TA	-	1	42	1	42	0	-	23_MK02_P3_10	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	10	FW
chr1	14424646	14424647	TA	+	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34650745	34650746	TA	+	16	27	0	-	16	27	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34652399	34652400	TA	+	11	42	11	42	0	-	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34669128	34669129	TA	+	1	42	1	42	0	-	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34686010	34686011	TA	+	7	42	7	42	0	-	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34686051	34686052	TA	-	40	42	0	-	40	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	34694464	34694465	TA	+	6	42	6	42	0	-	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34713796	34713797	TA	+	3	42	0	-	3	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34726022	34726023	TA	+	1	16	0	-	1	16	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34726026	34726027	TA	+	25	27	0	-	25	27	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34736975	34736976	TA	+	21	42	0	-	21	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr2	64438267	64438268	TA	+	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34737621	34737622	TA	+	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34737651	34737652	TA	+	49	42	0	-	49	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34738401	34738402	TA	-	32	42	0	-	32	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	34741864	34741865	TA	+	18	42	0	-	18	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34741880	34741881	TA	+	16	42	0	-	16	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34751464	34751465	TA	+	16	42	0	-	16	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34754615	34754616	TA	+	16	42	0	-	16	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34754834	34754835	TA	+	15	42	0	-	15	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34755020	34755021	TA	+	25	42	0	-	25	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34759116	34759117	TA	+	21	42	0	-	21	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr2	120525341	120525342	TA	-	1	40	0	-	1	40	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	132288112	132288113	TA	+	1	11	0	-	1	11	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr4	79491729	79491730	TA	+	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr6	104760038	104760039	TA	-	1	23	0	-	1	23	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr7	124378194	124378195	TA	-	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr7	143587975	143587976	TA	+	1	40	0	-	1	40	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr8	11322047	11322048	TA	-	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr8	92156704	92156705	TA	+	1	35	0	-	1	35	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr9	48147904	48147905	TA	-	1	24	0	-	1	24	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr9	110018909	110018910	TA	+	2	40	0	-	2	40	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr10	4907367	4907368	TA	-	1	42	0	-	1	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	34033550	34033551	TA	+	6	42	0	-	6	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr11	59394109	59394110	TA	-	1	24	0	-	1	24	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr16	24413593	24413594	TA	+	1	40	0	-	1	40	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chrM	4270	4271	TA	-	1	40	0	-	1	40	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	34223537	34223538	TA	-	6	42	0	-	6	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	34359365	34359366	TA	+	1	42	1	42	0	-	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34638975	34638976	TA	-	16	42	0	-	16	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr3	34643961	34643962	TA	+	490	42	88	42	402	42	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	RV
chr3	34648094	34648095	TA	-	1	40	0	-	1	40	23_MK02_P3_2	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	2	FW
chr1	86669278	86669279	TA	+	1	42	0	-	1	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34667956	34667957	TA	-	1	40	0	-	1	40	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	FW
chr3	34686010	34686011	TA	+	5	42	5	42	0	-	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34686051	34686052	TA	-	34	42	0	-	34	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	FW
chr3	34694464	34694465	TA	+	5	42	5	42	0	-	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34694519	34694520	TA	+	3	42	1	42	2	41	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34726026	34726027	TA	+	20	26	0	-	20	26	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34736975	34736976	TA	+	23	42	0	-	23	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34737651	34737652	TA	+	42	42	0	-	42	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34738401	34738402	TA	-	27	42	0	-	27	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	FW
chr3	34741864	34741865	TA	+	17	42	0	-	17	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34287431	34287432	TA	+	4	42	0	-	4	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34741880	34741881	TA	+	20	42	0	-	20	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34751464	34751465	TA	+	15	42	0	-	15	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34754615	34754616	TA	+	18	42	0	-	18	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34754834	34754835	TA	+	15	42	0	-	15	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34755020	34755021	TA	+	19	42	0	-	19	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
chr3	34759116	34759117	TA	+	17	42	0	-	17	42	23_MK02_P3_3	E2401	-116 kb	WT	CBS3x_Rv_Sox2P	23_MK02_C2	rep2	P3	sorted pool	3	RV
